age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
53,Private,251809,HS-grad,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,99995,0,27,United-States,>50K
25,Private,94851,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,210,20,49,United-States,<=50K
46,Private,112797,Some-college,7,Married-civ-spouse,Sales,Husband,White,Female,6504,19,52,United-States,<=50K
35,Private,34217,Some-college,13,Divorced,Transport-moving,Husband,White,Female,45722,659,55,United-States,>50K
29,Self-emp-not-inc,42590,Some-college,12,Never-married,Exec-managerial,Own-child,White,Female,54637,0,40,United-States,<=50K
54,Private,182279,9th,13,Divorced,Sales,Own-child,Black,Female,81095,11,47,United-States,>50K
52,Local-gov,219554,Bachelors,10,Married-civ-spouse,Other-service,Husband,White,Male,46,0,45,United-States,<=50K
62,Self-emp-not-inc,16540,7th-8th,13,Divorced,Farming-fishing,Own-child,White,Male,61062,0,26,United-States,<=50K
39,Self-emp-inc,363437,Some-college,7,Separated,Tech-support,Husband,Black,Male,79684,0,24,United-States,<=50K
70,Private,228820,Prof-school,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,29346,164,63,United-States,<=50K
30,Private,412517,HS-grad,8,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,65550,0,42,United-States,<=50K
26,Private,36294,HS-grad,11,Never-married,?,Own-child,White,Female,736,10,53,United-States,<=50K
24,Private,235594,Some-college,7,Never-married,Adm-clerical,Own-child,White,Female,76771,0,39,United-States,<=50K
24,Private,173543,Bachelors,11,Never-married,Prof-specialty,Husband,Black,Male,88148,25,38,United-States,>50K
19,Local-gov,68829,Some-college,10,Never-married,Sales,Husband,White,Male,18139,0,27,United-States,<=50K
52,?,305115,HS-grad,8,Divorced,Sales,Not-in-family,White,Female,62983,0,39,United-States,<=50K
18,Private,449033,Assoc-acdm,6,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,9032,0,31,United-States,<=50K
33,Local-gov,208812,Some-college,7,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,1133,0,59,United-States,<=50K
20,State-gov,123733,Some-college,9,Married-civ-spouse,Other-service,Husband,Black,Female,59917,46,45,United-States,<=50K
39,Federal-gov,217917,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,45023,442,53,United-States,<=50K
33,Private,154804,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,96428,15,41,United-States,>50K
20,Private,39565,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,54950,0,38,?,<=50K
45,Local-gov,211536,Some-college,13,Married-civ-spouse,Sales,Husband,Other,Male,99338,0,50,United-States,<=50K
34,?,147116,Assoc-acdm,12,Divorced,Exec-managerial,Husband,White,Male,67353,0,55,United-States,>50K
27,Private,138016,HS-grad,8,Never-married,Exec-managerial,Wife,White,Male,79467,170,11,United-States,<=50K
52,Federal-gov,61562,5th-6th,5,Divorced,Sales,Husband,Asian-Pac-Islander,Female,11401,181,37,United-States,<=50K
32,Private,41904,Bachelors,14,Widowed,Prof-specialty,Husband,White,Male,1,202,36,United-States,>50K
20,Federal-gov,170702,HS-grad,10,Never-married,Other-service,Not-in-family,White,Male,42779,68,51,United-States,<=50K
27,Private,131931,HS-grad,7,Never-married,Other-service,Not-in-family,White,Male,32,0,24,United-States,<=50K
43,Private,97797,Prof-school,11,Widowed,Exec-managerial,Own-child,White,Male,53183,0,42,United-States,>50K
20,Private,198086,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,9,33,United-States,<=50K
74,Self-emp-not-inc,207178,HS-grad,10,Divorced,Adm-clerical,Not-in-family,Black,Female,4505,43,34,United-States,<=50K
27,Private,194571,HS-grad,10,Never-married,Adm-clerical,Husband,White,Male,61928,699,58,United-States,<=50K
36,Self-emp-not-inc,84227,Some-college,12,Divorced,Other-service,Husband,White,Male,55839,0,14,Japan,<=50K
41,Private,231504,Some-college,13,Divorced,Sales,Husband,White,Male,271,0,80,United-States,>50K
33,Self-emp-not-inc,83362,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,99523,0,37,United-States,<=50K
33,Private,157222,Prof-school,10,Never-married,Tech-support,Unmarried,White,Male,57983,0,46,United-States,<=50K
35,Private,315098,Doctorate,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,5563,0,63,United-States,<=50K
18,Private,151991,Prof-school,10,Never-married,Craft-repair,Own-child,White,Female,21337,0,27,United-States,>50K
22,Self-emp-not-inc,252016,Some-college,6,Married-civ-spouse,Exec-managerial,Wife,White,Male,7843,0,51,United-States,<=50K
29,Federal-gov,118648,HS-grad,14,Never-married,Adm-clerical,Own-child,White,Female,78552,8,36,United-States,>50K
24,Private,217547,Bachelors,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,8,12,43,United-States,<=50K
49,Private,90576,Assoc-acdm,11,Separated,Other-service,Husband,White,Male,72675,1,39,United-States,<=50K
31,Federal-gov,188663,Some-college,11,Divorced,Other-service,Husband,White,Male,58130,15,39,United-States,<=50K
42,Private,146362,HS-grad,12,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,40321,1,67,?,<=50K
55,Private,110694,Some-college,16,Widowed,Sales,Husband,White,Male,1614,0,51,United-States,<=50K
42,Private,302172,Masters,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,99289,9,47,United-States,>50K
36,Private,55272,HS-grad,10,Never-married,Tech-support,Husband,White,Female,49930,0,66,United-States,<=50K
40,Private,207439,Bachelors,9,Divorced,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,47604,0,44,United-States,<=50K
20,Private,279162,Bachelors,10,Divorced,Machine-op-inspct,Husband,White,Male,94653,0,43,United-States,<=50K
24,Private,205152,HS-grad,14,Never-married,Exec-managerial,Own-child,White,Male,537,2,22,United-States,>50K
18,Self-emp-not-inc,137584,HS-grad,13,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Female,99,910,61,United-States,<=50K
31,Private,114819,Some-college,9,Never-married,Adm-clerical,Wife,White,Female,6310,1,12,United-States,<=50K
30,Private,227592,HS-grad,7,Married-civ-spouse,?,Not-in-family,White,Male,82282,0,35,United-States,<=50K
63,Private,227759,Assoc-voc,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,72251,0,34,United-States,>50K
26,Local-gov,126186,HS-grad,10,Never-married,Exec-managerial,Husband,White,Male,514,347,29,United-States,>50K
44,Self-emp-not-inc,591603,Some-college,10,Separated,Handlers-cleaners,Husband,White,Male,26218,0,52,United-States,<=50K
22,Federal-gov,278540,HS-grad,10,Never-married,Craft-repair,Husband,White,Male,94875,1,45,United-States,<=50K
72,Local-gov,362192,12th,9,Separated,Craft-repair,Unmarried,Black,Male,1987,150,47,United-States,<=50K
23,Local-gov,100624,10th,14,Never-married,Machine-op-inspct,Own-child,White,Female,32,94,20,United-States,<=50K
23,Private,525878,Some-college,8,Never-married,Craft-repair,Husband,White,Male,73462,35,30,United-States,<=50K
47,Private,442216,Some-college,11,Married-civ-spouse,Adm-clerical,Own-child,White,Male,99258,5,33,United-States,<=50K
52,Private,85878,7th-8th,14,Divorced,Exec-managerial,Not-in-family,White,Male,10919,44,65,United-States,>50K
25,?,61809,7th-8th,9,Married-civ-spouse,Sales,Not-in-family,White,Female,16,0,23,United-States,<=50K
28,Private,133223,Some-college,12,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,92865,12,47,United-States,<=50K
27,Private,118805,Some-college,14,Divorced,Protective-serv,Unmarried,White,Male,70730,0,49,United-States,<=50K
38,?,177513,12th,10,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,80769,0,38,United-States,<=50K
25,Private,54699,Masters,10,Married-civ-spouse,Prof-specialty,Own-child,White,Female,17554,12,60,England,<=50K
30,Private,266035,HS-grad,11,Married-civ-spouse,Transport-moving,Unmarried,Asian-Pac-Islander,Female,14102,0,35,United-States,<=50K
45,Private,259607,HS-grad,12,Divorced,Prof-specialty,Unmarried,Black,Female,32873,0,38,United-States,<=50K
40,?,90235,Bachelors,14,Divorced,Prof-specialty,Unmarried,White,Female,37,44,38,United-States,<=50K
31,Private,164354,HS-grad,10,Never-married,Prof-specialty,Husband,Black,Female,32697,0,29,United-States,>50K
33,Local-gov,288234,HS-grad,11,Never-married,Sales,Husband,White,Male,33797,0,46,United-States,<=50K
26,Private,48801,9th,8,Never-married,Prof-specialty,Wife,White,Female,66732,0,21,Thailand,<=50K
51,Private,83042,Masters,7,Married-civ-spouse,Transport-moving,Husband,White,Female,78830,0,49,United-States,<=50K
51,Private,54178,Assoc-voc,8,Widowed,Machine-op-inspct,Other-relative,White,Male,2557,24,40,United-States,>50K
46,Private,248675,Masters,8,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,62920,0,44,United-States,>50K
18,Private,346126,Bachelors,7,Never-married,Craft-repair,Own-child,White,Male,81251,0,15,United-States,<=50K
28,Local-gov,93205,HS-grad,8,Married-civ-spouse,Transport-moving,Own-child,White,Male,67950,0,37,United-States,<=50K
22,Private,246262,HS-grad,11,Never-married,Craft-repair,Not-in-family,White,Male,5750,69,56,United-States,<=50K
51,?,72107,HS-grad,16,Widowed,Sales,Own-child,White,Female,33868,0,48,United-States,>50K
36,Private,22954,HS-grad,8,Never-married,Prof-specialty,Not-in-family,White,Male,34137,0,41,United-States,<=50K
22,Private,107472,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,86755,2,29,United-States,<=50K
57,Private,459560,11th,11,Divorced,Other-service,Husband,Amer-Indian-Eskimo,Male,24578,0,23,United-States,<=50K
70,Private,403459,Bachelors,9,Married-civ-spouse,Transport-moving,Husband,White,Male,9505,0,34,United-States,>50K
19,Private,401253,Some-college,6,Never-married,Tech-support,Wife,White,Male,135,7,43,United-States,<=50K
32,Private,33349,Some-college,14,Never-married,Adm-clerical,Husband,White,Male,73716,0,32,United-States,<=50K
27,Self-emp-not-inc,155911,HS-grad,5,Married-civ-spouse,Craft-repair,Husband,White,Male,73048,31,48,United-States,>50K
33,Private,170727,Bachelors,9,Divorced,Handlers-cleaners,Own-child,White,Male,11641,1,37,Philippines,<=50K
27,Private,205202,Masters,7,Never-married,Prof-specialty,Husband,White,Male,84728,0,25,United-States,<=50K
42,Federal-gov,204273,Some-college,9,Divorced,Other-service,Husband,White,Male,47174,1,33,United-States,>50K
38,Local-gov,150250,HS-grad,15,Married-civ-spouse,Prof-specialty,Husband,Black,Female,98771,17,23,United-States,<=50K
34,Self-emp-not-inc,184142,HS-grad,7,Never-married,Exec-managerial,Husband,White,Male,1185,0,55,United-States,<=50K
45,Private,36121,Assoc-voc,12,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,21948,0,46,United-States,<=50K
39,Local-gov,327255,11th,10,Never-married,Prof-specialty,Own-child,White,Male,64388,0,16,United-States,<=50K
45,Private,167464,Bachelors,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,206,0,57,United-States,<=50K
35,Private,169793,11th,10,Never-married,Machine-op-inspct,Husband,White,Female,21809,8,16,United-States,>50K
50,Private,156177,10th,12,Never-married,Sales,Not-in-family,White,Male,89133,0,14,United-States,<=50K
49,Local-gov,117386,9th,16,Married-civ-spouse,Prof-specialty,Own-child,White,Male,99337,713,63,United-States,>50K
38,Private,111386,7th-8th,15,Never-married,Exec-managerial,Own-child,White,Male,85189,0,48,United-States,<=50K
65,Self-emp-not-inc,107732,Bachelors,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,45294,106,39,United-States,>50K
41,Federal-gov,50156,Assoc-voc,12,Married-civ-spouse,Other-service,Unmarried,White,Male,16469,1,48,United-States,<=50K
31,?,174520,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Male,81295,67,44,United-States,<=50K
21,Local-gov,86932,Assoc-voc,9,Divorced,Other-service,Own-child,White,Female,13664,0,22,United-States,<=50K
51,State-gov,69739,Assoc-acdm,15,Married-civ-spouse,Sales,Own-child,White,Male,16633,1,38,United-States,>50K
64,Local-gov,572011,11th,6,Divorced,Craft-repair,Unmarried,White,Female,17190,0,48,United-States,<=50K
44,Private,515766,7th-8th,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,55,United-States,<=50K
46,Private,87943,Some-college,11,Married-civ-spouse,Sales,Not-in-family,White,Male,202,0,23,United-States,<=50K
32,Federal-gov,182955,HS-grad,12,Married-civ-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,89201,206,55,United-States,<=50K
23,Private,97631,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,18,0,27,United-States,<=50K
28,?,729792,10th,8,Never-married,Other-service,Husband,White,Male,52959,0,48,United-States,<=50K
27,Private,202834,HS-grad,6,Never-married,Craft-repair,Husband,White,Male,67060,1,36,United-States,<=50K
40,Private,133708,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,1097,0,21,United-States,<=50K
25,Private,242508,Some-college,7,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,15947,5,50,United-States,<=50K
23,Private,488883,9th,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,1072,6,23,United-States,<=50K
31,Private,576512,Some-college,12,Married-civ-spouse,Tech-support,Not-in-family,White,Male,309,79,53,United-States,<=50K
50,Private,189717,Bachelors,6,Married-civ-spouse,?,Not-in-family,White,Male,96180,0,63,United-States,<=50K
37,Private,229158,Doctorate,12,Married-civ-spouse,Exec-managerial,Wife,White,Male,49455,0,29,United-States,>50K
48,Self-emp-not-inc,330403,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,99441,0,26,United-States,<=50K
19,State-gov,164439,HS-grad,5,Married-civ-spouse,Tech-support,Husband,White,Male,6174,73,46,United-States,<=50K
47,Local-gov,236298,Bachelors,12,Divorced,Sales,Unmarried,White,Female,25332,0,39,United-States,<=50K
60,State-gov,124965,Some-college,11,Divorced,Craft-repair,Not-in-family,White,Female,97982,2,22,United-States,>50K
20,Private,138286,HS-grad,10,Never-married,Adm-clerical,Husband,White,Female,4068,0,40,United-States,<=50K
20,Private,111140,HS-grad,10,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Male,32840,3,31,?,<=50K
54,Private,230915,Some-college,11,Married-civ-spouse,Adm-clerical,Own-child,White,Male,99559,0,24,United-States,>50K
20,Private,323998,Some-college,9,Never-married,Exec-managerial,Not-in-family,White,Female,3182,2,35,United-States,<=50K
22,Private,321555,HS-grad,12,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,463,0,40,United-States,<=50K
40,Private,480436,Assoc-acdm,11,Never-married,Craft-repair,Husband,White,Male,17,0,18,United-States,>50K
56,Private,114391,HS-grad,9,Married-civ-spouse,Craft-repair,Unmarried,White,Male,39049,0,34,United-States,>50K
39,Private,322936,HS-grad,11,Divorced,Tech-support,Wife,White,Male,19374,0,43,United-States,<=50K
21,Self-emp-not-inc,300205,HS-grad,7,Never-married,Craft-repair,Not-in-family,White,Male,81836,0,39,United-States,<=50K
34,Federal-gov,134158,Some-college,11,Never-married,Adm-clerical,Not-in-family,White,Male,51129,136,59,United-States,<=50K
32,Self-emp-not-inc,55002,Assoc-acdm,8,Never-married,?,Husband,White,Female,99212,1,47,United-States,<=50K
41,Private,131966,Some-college,9,Separated,Craft-repair,Own-child,Asian-Pac-Islander,Male,2093,0,33,United-States,<=50K
44,Private,120304,Some-college,12,Widowed,Sales,Husband,Other,Female,1695,0,35,United-States,<=50K
67,Private,402059,HS-grad,14,Married-AF-spouse,Handlers-cleaners,Unmarried,White,Female,4,36,33,United-States,<=50K
49,State-gov,81190,Some-college,8,Divorced,Exec-managerial,Not-in-family,White,Female,10971,66,42,United-States,<=50K
32,Private,211033,Bachelors,8,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,53,United-States,<=50K
26,Private,208714,Assoc-acdm,13,Never-married,Sales,Husband,White,Female,97235,214,49,United-States,<=50K
27,Private,70240,HS-grad,14,Never-married,Exec-managerial,Wife,White,Male,76781,136,39,United-States,>50K
28,Self-emp-inc,178106,Masters,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,64854,0,55,United-States,<=50K
39,Private,89702,Some-college,11,Never-married,Priv-house-serv,Husband,White,Male,22531,0,57,United-States,<=50K
35,Private,19755,HS-grad,12,Divorced,Prof-specialty,Husband,White,Male,78764,38,38,United-States,<=50K
33,Local-gov,423410,Masters,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,17237,3,24,United-States,<=50K
28,Private,160369,Masters,5,Never-married,Exec-managerial,Husband,White,Male,28236,0,68,United-States,<=50K
44,Local-gov,193768,Bachelors,11,Divorced,Adm-clerical,Husband,White,Male,33085,0,30,United-States,>50K
53,?,535197,Masters,11,Married-civ-spouse,Other-service,Not-in-family,White,Male,96511,0,41,Mexico,>50K
45,Private,158756,Bachelors,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,32698,180,67,United-States,<=50K
25,Private,179340,HS-grad,7,Never-married,Prof-specialty,Husband,White,Male,28385,0,27,United-States,<=50K
47,Private,81715,Some-college,12,Married-civ-spouse,Craft-repair,Husband,White,Male,59890,29,44,United-States,<=50K
43,Self-emp-not-inc,143170,Masters,8,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,80206,0,42,United-States,>50K
34,Private,384843,Masters,15,Never-married,Prof-specialty,Husband,White,Female,94479,0,19,United-States,>50K
66,Local-gov,174418,10th,13,Divorced,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,48123,0,78,United-States,<=50K
27,Federal-gov,203827,Masters,11,Married-civ-spouse,Sales,Not-in-family,White,Female,96404,0,44,United-States,<=50K
23,Private,99944,Some-college,8,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,6015,46,25,United-States,<=50K
38,Private,129990,Bachelors,6,Married-civ-spouse,?,Own-child,White,Male,76464,207,46,United-States,<=50K
37,Private,172661,9th,11,Never-married,Exec-managerial,Husband,White,Female,427,0,56,Mexico,<=50K
28,Private,17563,HS-grad,11,Never-married,Sales,Own-child,White,Female,63981,0,21,United-States,<=50K
62,Private,26983,Assoc-voc,8,Never-married,Exec-managerial,Not-in-family,White,Male,64537,0,46,United-States,<=50K
